9849,E01013608,18,14,12,17,11,16,16,10,12,16,15,8,9,12,14,8,13,3,3,6,8,4,3,6,1,17
9850,E01013609,14,13,16,22,20,32,26,23,16,18,21,10,10,10,13,12,22,18,11,7,6,7,13,8,6,26
9851,E01013610,25,11,14,20,17,16,26,14,17,9,3,10,8,7,10,4,8,2,10,8,1,3,6,6,4,13
9852,E01013611,13,18,19,24,20,21,16,9,10,10,16,9,10,8,7,12,9,10,8,4,11,8,11,9,4,21
9853,E01013612,9,11,12,11,10,23,23,14,16,9,13,11,15,7,7,9,13,9,7,17,8,9,4,8,11,36
9854,E01013678,15,6,18,19,16,20,15,13,10,14,14,8,7,10,5,7,14,14,6,6,4,4,5,5,3,12
9855,E01013679,14,8,8,12,10,5,7,6,9,6,7,2,7,5,5,4,3,4,0,2,1,1,0,1,0,4
9856,E01013691,17,10,15,8,12,8,11,5,5,2,6,8,10,4,9,7,7,3,4,4,5,6,4,2,2,4
9857,E01013692,10,13,11,11,12,4,4,10,4,3,0,0,5,8,9,2,4,3,5,7,2,2,0,2,2,9
9858,E01013693,18,13,7,12,12,12,4,6,8,9,5,7,5,6,5,1,4,7,2,3,4,2,1,0,2,3
9859,E01013673,21,15,10,10,19,14,15,8,5,8,4,10,4,7,6,7,8,6,5,6,4,4,6,2,4,24
9860,E01013674,15,13,19,16,20,16,23,18,21,20,14,7,11,10,12,14,11,12,9,6,14,8,14,13,6,13
9861,E01013675,12,13,11,14,14,15,14,8,12,9,7,3,10,7,4,8,7,5,10,6,9,10,9,4,3,14
9862,E01013676,11,13,9,8,17,15,15,16,6,5,6,3,13,15,6,14,4,7,7,5,5,1,4,4,2,3
9863,E01013677,9,10,5,11,13,21,26,17,12,11,16,9,3,9,7,7,7,4,7,2,1,3,1,1,2,6
9864,E01013695,20,14,23,16,18,17,22,9,10,13,9,7,8,11,6,13,8,10,12,8,8,11,11,9,12,38
9865,E01013698,16,11,12,17,10,12,10,4,11,9,9,1,5,2,4,2,4,4,4,7,9,8,7,10,7,21
9866,E01013767,20,21,15,12,19,17,17,9,9,11,6,12,4,8,5,9,6,5,7,5,5,14,9,8,4,26
9867,E01013768,19,19,18,14,26,15,21,18,16,12,18,13,13,29,14,17,19,13,12,15,12,14,8,8,11,42
9868,E01013772,10,6,11,20,9,13,4,10,7,5,11,6,6,3,4,7,8,0,5,3,10,10,14,13,2,14
9869,E01032597,11,11,18,18,8,10,19,8,10,13,11,8,8,11,10,10,3,12,7,2,10,2,1,8,6,12
9870,E01013689,8,4,5,2,4,2,4,3,2,1,7,3,7,4,2,2,4,3,3,2,1,1,1,0,2,6
9871,E01013690,10,10,11,6,12,12,9,8,3,5,2,8,8,2,8,7,5,7,3,4,1,1,1,0,1,7
9872,E01013705,24,12,22,9,22,18,15,8,13,15,12,10,6,6,3,14,5,11,10,9,4,5,9,6,6,22
9873,E01013709,9,15,13,13,11,10,12,8,7,18,8,10,14,11,10,5,7,10,9,9,10,11,7,4,8,16
9874,E01032599,19,19,15,16,15,18,12,13,7,14,8,10,16,9,9,13,11,11,2,7,2,10,4,6,6,16
9875,E01013722,16,20,8,13,7,15,9,7,8,8,8,6,9,8,11,13,3,9,11,7,5,5,1,5,5,15
9876,E01013727,6,8,10,13,9,12,22,8,8,13,15,2,8,7,7,7,8,6,7,7,5,1,5,2,2,8
9877,E01013730,10,6,10,7,8,11,8,12,13,6,7,14,6,10,5,6,3,6,3,2,1,2,1,2,1,8
9878,E01013731,15,12,13,11,13,12,16,12,11,5,5,2,3,5,5,3,4,1,2,5,1,0,0,0,1,5
9879,E01032602,13,15,6,19,14,11,14,8,5,7,3,9,6,5,9,4,3,3,6,5,7,0,2,3,4,16
9880,E01013646,10,11,10,13,5,5,7,9,3,3,3,3,1,3,6,6,4,6,3,3,1,1,2,1,0,3
9881,E01013647,8,10,7,10,8,4,4,7,6,7,4,6,2,4,6,3,5,1,4,1,1,2,4,1,0,3
9882,E01013648,2,3,3,1,2,4,9,7,1,6,7,1,4,5,1,6,0,3,1,0,6,3,1,4,1,5
9883,E01032875,4,11,0,0,5,0,2,1,2,0,3,2,4,2,0,3,3,2,7,0,1,0,0,1,3,0
9884,E01032867,2,3,3,1,2,1,0,0,0,1,2,0,1,2,2,1,0,1,1,0,0,0,0,0,0,1
9885,E01032868,1,0,1,1,1,1,5,0,0,2,0,1,4,1,0,0,0,0,0,0,0,1,1,0,0,0
9886,E01032872,1,1,1,0,1,0,1,6,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2
9887,E01032873,8,8,3,5,6,7,5,0,0,3,2,1,4,0,2,0,1,0,0,2,1,1,0,0,1,0
9888,E06000018,2444,2192,2249,2237,2112,2166,2401,1731,1609,1656,1494,1328,1239,1273,1256,1277,1133,1036,1038,907,806,835,673,599,508,2001
9889,E01013887,18,18,20,27,20,32,45,37,20,24,22,13,15,9,14,25,15,12,18,9,8,8,4,3,5,7
9890,E01013892,16,23,21,22,19,33,31,32,18,29,24,8,8,12,12,14,9,23,16,14,8,11,7,6,7,13
9891,E01013893,6,9,8,13,8,20,10,6,8,7,1,5,2,4,2,4,3,3,1,3,1,0,1,0,1,2
9892,E01013894,24,21,18,31,25,20,28,26,24,24,28,11,20,14,20,15,12,4,7,9,6,5,3,2,3,5
9893,E01013879,7,11,9,11,9,6,13,8,5,10,6,10,4,7,6,4,4,2,1,3,9,2,1,3,3,6
9894,E01013880,19,11,23,14,18,19,23,15,15,4,10,11,12,8,14,7,11,7,5,4,0,2,4,5,2,7
9895,E01013881,10,11,13,10,7,14,16,8,7,13,5,8,10,7,10,8,6,6,8,6,8,2,8,11,2,10
9896,E01013882,13,12,15,12,21,17,20,12,9,10,3,12,7,6,4,10,4,5,7,5,10,12,6,13,6,28
9897,E01013885,17,11,15,13,13,10,16,12,17,8,7,7,4,4,3,8,10,9,6,2,5,2,4,5,3,11
9898,E01013886,21,13,14,21,20,16,9,13,13,11,10,12,11,12,7,16,7,8,6,8,2,2,0,2,1,7
9899,E01013888,15,17,12,14,18,18,21,13,14,12,14,6,11,16,8,20,4,6,15,9,8,14,7,2,0,14
9900,E01013889,18,17,25,21,19,16,26,17,20,19,10,14,10,16,15,17,17,14,8,14,6,9,11,7,5,29
9901,E01013890,16,15,18,10,13,17,13,13,15,18,9,13,9,9,8,13,9,7,8,0,4,1,2,0,2,8
9902,E01013891,24,11,24,10,19,16,11,13,8,8,9,10,10,10,7,8,14,4,3,7,8,3,2,1,5,6
9903,E01013875,16,17,27,21,16,29,20,14,11,12,5,9,2,5,3,7,3,5,3,7,6,3,2,0,3,8
9904,E01013876,11,9,8,15,11,14,19,14,18,11,9,6,9,4,10,6,6,9,5,7,4,6,4,3,1,23
9905,E01013877,13,13,9,12,5,13,19,10,13,12,7,7,2,1,6,4,7,3,2,1,2,7,5,1,0,3
9906,E01013878,13,18,11,14,20,6,7,5,9,11,8,8,5,3,2,5,3,2,2,2,0,3,3,1,1,2
9907,E01013883,12,11,19,9,16,27,19,14,18,14,10,4,8,3,9,13,4,3,7,2,0,0,0,1,2,4
9908,E01013884,22,13,20,14,12,16,13,12,11,5,5,9,3,2,5,2,3,3,5,5,4,6,7,3,3,5
9909,E01013853,11,10,15,14,10,7,16,18,15,12,8,10,13,16,17,20,13,15,8,12,11,7,6,0,1,16
9910,E01013854,14,7,13,13,8,10,8,5,8,6,7,3,2,8,8,3,11,3,5,6,5,8,4,0,3,8
9911,E01013855,8,2,13,13,6,6,9,7,4,4,10,3,10,5,2,6,5,4,4,0,0,4,1,4,1,3
9912,E01013856,16,10,8,12,10,11,10,9,7,4,5,4,8,3,9,3,3,2,1,1,3,2,0,2,3,5
9913,E01033397,7,9,6,9,9,8,11,8,2,5,3,1,5,4,4,3,5,5,3,4,3,0,0,0,3,6
9914,E01033398,10,6,2,8,4,2,2,1,2,0,7,2,3,4,5,2,4,1,2,1,5,3,3,0,2,1
9915,E01013963,10,12,8,14,9,14,15,7,9,12,8,9,10,7,9,13,6,5,5,8,4,9,10,6,9,14
9916,E01013964,19,28,19,16,18,17,19,14,7,13,12,9,9,5,8,4,4,5,8,4,8,2,6,1,3,5
9917,E01013965,11,16,16,19,13,13,13,14,6,13,11,7,5,7,9,7,5,6,5,5,5,3,1,3,4,16
9918,E01013966,15,9,9,5,10,11,11,5,8,7,7,3,5,4,2,6,2,5,3,4,0,3,1,3,2,14
9919,E01013967,9,13,18,23,14,11,12,9,17,8,7,5,3,9,7,4,6,2,4,2,8,9,5,0,6,18
9920,E01013827,14,7,4,8,8,8,13,10,5,9,6,5,6,3,3,9,4,3,5,2,8,10,1,4,0,6
9921,E01013828,13,10,10,6,9,12,11,11,6,13,13,9,11,7,9,9,10,10,12,9,1,5,2,3,3,7
9922,E01013834,17,10,9,10,11,20,26,23,5,16,10,13,10,10,11,2,1,2,5,1,2,2,1,7,4,17
9923,E01013835,24,14,9,17,13,11,13,12,7,8,7,9,6,4,8,2,6,6,8,2,4,5,6,8,1,16
9924,E01013836,11,11,4,16,10,18,17,9,11,11,9,4,11,11,7,5,5,5,2,1,2,2,3,0,4,13
9925,E01013829,15,14,13,19,9,7,12,15,5,11,9,16,6,10,11,7,2,7,9,2,2,3,0,4,5,9
9926,E01013830,19,12,10,15,15,19,19,15,17,18,13,16,13,9,10,12,13,14,6,10,6,7,6,4,2,11
9927,E01013831,25,18,24,20,23,18,14,12,14,25,5,15,16,10,15,11,9,8,13,12,7,9,3,3,3,12
9928,E01013832,17,14,26,22,17,14,12,11,12,13,8,11,10,2,5,3,6,8,6,4,6,5,3,3,1,8
9929,E01013833,8,7,8,10,10,9,11,11,7,3,8,7,4,3,2,0,0,3,2,1,0,3,4,0,1,2
9930,E01013935,20,17,14,25,19,17,25,20,15,24,19,29,14,15,24,20,11,9,10,11,8,11,3,12,3,22
9931,E01013968,26,22,23,25,32,22,28,20,15,12,12,11,13,12,12,21,13,18,19,18,10,15,6,8,10,88
9932,E01013969,16,20,16,11,7,11,13,11,15,9,12,5,7,4,6,5,3,2,5,0,2,2,3,1,0,6
9933,E01013970,10,13,10,7,8,4,13,6,6,2,3,2,6,3,8,5,3,5,1,1,0,6,2,1,3,5
9934,E01013971,17,17,15,16,19,14,11,10,5,11,8,3,8,14,5,3,4,3,5,6,0,3,3,2,1,5
9935,E01013817,10,7,11,9,4,5,8,10,3,9,6,5,3,7,5,3,1,6,5,0,0,2,1,0,1,2
9936,E01013818,17,5,9,3,5,5,10,5,6,7,2,4,4,2,1,1,1,3,2,0,0,0,1,4,0,4
9937,E01013822,8,11,11,5,9,9,9,4,10,6,4,5,5,5,4,3,5,1,0,2,0,1,0,4,1,7
9938,E01013825,7,15,9,9,15,7,8,6,6,5,0,2,2,4,4,6,4,4,2,0,3,3,2,3,1,5
9939,E01013826,9,12,5,8,2,4,6,8,5,4,9,4,6,5,3,9,6,4,2,7,4,11,0,0,1,3
9940,E01013837,10,8,12,13,14,10,12,11,8,14,6,15,5,7,7,5,2,4,1,0,4,3,5,0,3,7
9941,E01013838,11,17,12,15,8,12,13,13,8,10,7,7,9,10,8,14,8,4,7,2,1,3,1,2,1,9
9942,E01013839,13,12,7,10,9,16,11,13,8,3,4,3,6,7,4,8,0,6,3,6,0,2,0,1,0,4
9943,E01013840,11,11,10,14,7,8,10,6,8,11,10,9,9,4,7,4,3,4,5,2,2,3,1,3,1,7
9944,E01013841,10,11,11,9,11,4,4,9,3,6,3,6,4,4,2,1,0,0,3,5,0,3,0,3,1,2
9945,E01013819,14,14,9,14,13,23,21,8,16,13,14,4,6,15,8,6,2,8,6,3,3,5,2,3,0,5
9946,E01013820,6,5,10,6,5,8,5,7,7,5,7,8,7,4,5,1,1,5,0,2,2,5,1,1,2,2
9947,E01013821,8,10,7,8,13,10,13,7,5,8,5,9,2,5,4,3,4,4,4,2,3,3,0,0,1,7
9948,E01013823,10,12,5,5,16,10,11,7,5,8,4,6,10,7,8,4,5,6,3,3,0,0,1,4,0,7
9949,E01013824,12,7,6,5,4,10,8,3,7,5,8,7,5,5,6,4,1,2,5,5,2,0,3,2,2,2
9950,E01013864,16,11,9,9,11,16,20,13,7,4,2,2,1,6,0,1,0,1,2,0,3,3,1,3,0,7
9951,E01013865,15,14,24,13,17,16,13,7,8,8,13,14,11,14,7,17,6,5,6,7,7,9,9,4,3,27
9952,E01013866,12,15,15,9,11,11,23,16,13,14,7,13,6,9,10,8,8,5,7,6,7,3,6,3,10,28
9953,E01013867,10,11,14,11,4,3,6,7,5,3,4,3,1,12,7,2,3,4,8,3,1,6,4,3,1,4
9954,E01013937,14,20,12,16,17,20,10,11,10,10,12,11,7,14,9,9,13,7,12,7,5,6,0,4,4,10
9955,E01013938,13,9,18,11,11,14,17,6,11,7,5,4,4,11,4,6,6,7,3,4,6,5,6,4,6,10
9956,E01013941,17,16,17,15,12,14,17,13,13,14,11,9,8,7,10,2,6,1,5,1,1,1,6,1,1,21
9957,E01013943,13,7,5,8,6,6,6,4,5,5,4,2,3,3,0,6,3,6,6,7,5,4,7,6,6,18
9958,E01013972,15,18,16,12,13,11,13,5,7,5,4,3,6,5,7,8,6,7,4,4,4,5,9,3,7,30
9959,E01013936,29,15,26,22,14,15,22,16,12,5,12,8,6,7,8,8,8,5,5,3,4,3,3,1,0,11
9960,E01013939,15,16,19,14,9,19,20,13,11,11,13,13,13,3,10,5,6,6,10,3,12,6,6,6,5,3
9961,E01013940,12,6,12,9,8,9,14,3,9,8,5,6,1,4,10,5,5,7,4,8,3,5,2,3,0,3
9962,E01013942,9,13,17,12,14,9,15,10,12,7,10,7,3,5,1,9,9,6,8,6,4,2,1,1,2,9
9963,E01013843,3,4,5,5,5,4,7,7,7,5,7,6,3,10,6,7,10,13,3,5,6,7,9,3,8,16
9964,E01013844,9,14,9,6,2,10,10,6,1,4,1,1,4,2,3,4,2,2,1,5,0,1,2,0,2,6
9965,E01013845,7,9,6,8,6,8,7,3,7,3,3,5,6,6,1,4,1,5,0,0,2,2,3,3,0,8
9966,E01013847,7,7,7,7,5,5,3,1,5,0,2,5,6,2,4,1,3,2,1,1,2,2,0,1,0,3
9967,E01013810,6,15,2,3,8,7,5,5,4,8,10,6,4,6,3,2,1,0,0,0,3,1,1,1,0,2
9968,E01013811,5,7,3,5,5,10,4,6,2,5,3,2,4,4,4,4,0,3,0,4,0,1,0,1,0,2
9969,E01013812,5,8,5,7,5,5,3,5,3,4,6,3,4,4,1,3,2,0,1,0,2,2,2,1,1,2
9970,E01013842,9,7,6,7,5,12,8,5,5,6,3,4,4,5,5,0,0,1,1,1,0,2,2,2,1,3
9971,E01013846,7,11,9,11,11,4,5,3,6,2,4,2,4,4,2,2,1,1,2,0,0,0,1,1,0,6
9972,E01013930,13,15,14,14,7,9,10,9,12,12,10,8,7,4,5,8,13,7,4,12,3,4,0,1,1,8
9973,E01013931,17,19,19,16,21,10,16,15,13,18,19,11,15,14,17,16,7,9,16,16,10,16,6,6,8,27
9974,E01013932,19,19,18,19,17,24,28,15,15,15,14,11,7,11,16,10,12,10,7,5,6,8,8,1,4,15
9975,E01013933,13,8,14,12,12,8,12,8,7,4,7,11,4,5,3,7,6,1,4,1,1,3,5,5,2,3
9976,E01013934,19,18,16,17,13,13,20,11,15,15,10,10,11,6,11,8,10,6,12,7,7,7,7,7,8,13
9977,E01013859,20,26,20,23,24,20,28,14,22,17,16,21,12,11,11,22,16,13,10,3,5,6,5,10,5,22
9978,E01013861,23,12,20,25,19,25,18,20,20,21,18,16,8,15,9,18,8,11,3,2,9,8,7,8,7,11
9979,E01013868,20,16,16,20,23,21,32,22,16,15,19,8,14,18,14,3,3,3,4,4,8,2,6,7,12,37
9980,E01013929,16,19,18,15,15,15,21,14,16,17,11,9,9,10,9,8,8,12,9,9,20,15,20,20,12,29
9981,E01013954,11,15,10,14,14,17,13,6,6,9,9,8,6,4,3,13,4,1,9,5,5,3,2,5,2,7
9982,E01013959,21,13,14,8,10,9,10,8,7,15,9,6,10,8,6,9,9,5,4,8,2,3,1,4,0,7
9983,E01013960,16,14,21,16,9,13,10,7,5,8,9,4,5,3,5,2,5,1,7,2,8,4,2,0,0,3
9984,E01013962,11,12,11,16,18,14,16,9,7,9,12,8,8,7,5,4,12,9,6,6,8,5,5,6,3,5
9985,E01013813,11,11,10,6,3,3,8,4,4,3,1,2,1,0,3,0,4,1,0,0,0,3,4,0,0,4
9986,E01013814,4,9,1,1,1,4,5,1,1,2,3,3,0,2,2,1,1,6,1,4,3,0,0,1,3,2
9987,E01013815,9,3,6,8,10,3,2,2,4,1,3,1,3,4,2,0,4,1,2,1,1,1,0,1,1,1
9988,E01013816,10,10,9,6,9,4,8,5,2,6,5,4,5,5,6,1,2,1,2,1,0,0,0,3,1,3
9989,E01013958,9,9,10,7,10,10,9,10,15,18,13,3,9,2,3,4,7,9,3,4,1,0,4,3,1,11
9990,E01013961,11,9,4,6,5,15,3,6,9,6,8,1,4,5,4,0,3,6,2,1,1,2,1,1,1,4
9991,E01033399,7,8,6,3,7,5,5,1,1,4,3,2,7,4,2,3,4,0,3,2,2,2,0,1,1,2
9992,E01033401,2,5,6,3,3,0,6,2,2,2,5,6,3,16,15,1,0,1,1,2,8,6,5,2,3,8
9993,E01033405,1,0,2,7,4,6,2,3,3,1,6,2,0,0,3,1,1,0,2,1,1,0,0,4,2,1
9994,E01033409,7,5,8,7,9,5,7,3,5,6,0,1,1,1,2,9,2,3,5,2,2,1,0,0,0,6
9995,E01033411,15,8,10,20,14,6,10,5,3,7,8,2,8,1,4,1,3,1,4,4,3,1,2,2,2,5
9996,E01013913,29,21,15,21,22,21,17,10,16,17,7,7,6,7,10,10,13,12,7,7,3,1,5,2,5,8
9997,E01013914,22,19,25,19,22,25,21,12,12,10,6,6,10,15,10,13,10,13,11,10,8,9,8,5,4,19
9998,E01013915,18,19,15,9,17,20,16,23,20,10,16,17,9,14,17,14,18,9,11,10,11,4,9,3,5,12
9999,E01013916,13,4,11,11,10,5,8,3,7,6,4,2,5,6,2,6,6,7,7,5,1,0,2,0,0,9
10000,E01013917,9,12,10,11,14,9,7,13,9,9,6,7,2,3,6,6,6,6,1,3,2,3,1,0,0,4
10001,E01013858,7,16,10,11,10,12,15,9,4,7,8,7,3,4,5,9,9,7,6,4,10,9,5,4,4,21
10002,E01013860,17,12,16,21,16,17,25,12,13,17,11,14,11,16,17,20,5,5,11,10,8,5,4,2,2,19
10003,E01013862,13,15,12,12,6,13,15,6,6,8,14,7,3,10,8,13,7,8,3,4,1,2,2,3,1,8
10004,E01013863,18,10,15,11,16,16,13,7,7,8,4,8,3,6,7,8,8,8,7,5,2,1,1,2,1,16
10005,E01013944,13,15,8,16,10,9,11,3,14,6,7,10,6,8,3,8,8,1,2,6,3,1,1,1,3,1
10006,E01013945,12,7,10,4,1,3,8,2,4,3,5,1,2,1,3,1,2,1,1,0,1,0,1,1,1,2
10007,E01013947,6,10,11,8,1,6,9,2,6,4,5,3,5,7,4,0,2,2,9,2,1,1,2,0,0,2
10008,E01013948,10,5,4,8,4,9,13,6,6,4,2,4,2,0,5,0,0,2,0,0,4,1,2,2,2,7
10009,E01013953,6,2,4,1,3,0,2,3,3,0,0,0,1,2,2,0,3,0,2,2,1,1,1,0,1,2
10010,E01033395,4,2,4,0,4,1,2,0,1,0,1,2,0,0,1,0,0,0,1,2,0,0,0,1,0,2
10011,E01033396,5,6,6,6,7,3,8,3,0,4,6,4,3,5,3,3,3,7,5,0,2,1,2,0,0,2
10012,E01013977,24,23,25,30,25,15,24,13,17,16,11,10,11,12,10,13,13,10,11,11,16,13,13,13,8,37
10013,E01013978,19,18,12,17,15,12,12,12,9,13,10,13,11,7,8,16,8,13,11,7,5,3,5,4,4,11
10014,E01013979,20,9,16,15,15,15,10,5,8,14,9,8,7,6,6,11,15,8,12,3,4,9,5,6,4,18
10015,E01013981,23,15,20,25,24,22,26,16,17,17,10,15,15,9,10,13,8,14,8,4,7,8,3,8,5,19
10016,E01032520,11,14,14,15,16,17,24,10,13,12,9,6,4,3,6,9,5,3,6,4,4,5,2,3,1,2
10017,E01032522,16,10,16,14,15,17,15,12,6,10,10,11,8,6,8,5,4,6,6,2,1,3,4,2,2,3
10018,E01033404,6,5,3,4,4,3,5,3,1,1,3,4,4,2,3,2,1,4,0,1,0,0,0,1,0,6
10019,E01013918,7,6,12,14,9,4,9,7,2,2,5,0,2,2,2,5,6,2,3,4,2,2,2,4,2,5
10020,E01013919,14,8,10,8,11,9,6,8,5,2,4,2,3,3,5,3,4,4,4,2,1,2,2,3,2,4
10021,E01013920,17,17,27,23,18,19,23,13,12,23,14,16,5,16,9,7,7,5,3,7,2,4,7,2,5,10
10022,E01013921,7,17,3,6,11,5,12,3,3,9,8,11,10,6,4,5,5,4,4,3,2,7,0,1,1,7
10023,E01013957,10,6,8,9,11,10,7,7,8,7,2,4,8,2,6,0,8,4,4,6,5,4,2,1,3,15
10024,E01013980,23,15,27,15,21,11,26,21,11,11,13,14,10,16,11,14,15,9,9,7,10,5,5,8,4,30
10025,E01013982,11,15,18,13,21,33,23,16,13,18,25,12,19,14,19,14,7,12,7,6,12,9,6,6,2,15
10026,E01013983,10,16,11,12,12,10,8,5,15,9,9,7,9,8,8,13,0,4,4,7,8,4,3,10,3,9
10027,E01013984,21,22,14,22,25,33,40,28,24,15,19,13,14,13,12,12,28,21,18,9,24,12,12,9,8,52
10028,E01013985,20,27,22,27,29,23,24,22,14,22,20,18,12,21,22,18,28,20,29,23,12,8,6,4,5,23
10029,E01013924,2,4,6,5,2,0,1,1,2,2,2,4,3,1,3,5,0,5,5,2,0,0,0,1,0,6
10030,E01013926,9,5,2,5,6,4,4,7,3,3,2,4,3,0,2,4,2,3,4,0,2,3,0,2,0,2
10031,E01013928,2,3,1,2,0,2,6,6,1,2,5,1,1,3,0,1,1,1,1,0,5,2,0,0,0,2
10032,E01033408,15,7,10,10,7,7,6,2,6,3,5,7,6,6,3,10,9,5,3,5,3,1,1,6,1,5
10033,E01033410,6,11,10,10,8,10,1,2,7,3,4,7,6,7,9,2,7,3,5,4,3,1,2,2,3,8
10034,E01013973,15,10,6,5,12,3,5,1,6,3,4,4,3,7,3,0,1,3,2,1,0,3,2,2,0,8
10035,E01013974,15,11,15,20,14,19,18,20,14,13,12,10,14,9,12,10,5,9,12,7,3,13,9,5,8,19
10036,E01013975,9,7,11,12,11,18,10,3,11,9,9,11,4,8,13,14,6,10,5,9,8,2,6,5,3,12
10037,E01013976,16,8,11,15,6,3,13,6,6,7,6,2,3,0,3,2,1,1,1,1,1,2,0,1,0,2
10038,E01013895,29,21,19,20,20,20,17,14,9,17,11,5,14,18,13,13,13,15,16,14,10,13,10,16,10,28
10039,E01013896,18,11,12,11,8,5,15,6,6,5,12,10,5,5,6,8,7,4,8,9,4,8,5,4,6,15
10040,E01013901,14,16,13,11,19,23,20,15,11,8,10,16,11,4,10,1,6,3,4,4,4,9,5,1,1,9
10041,E01013902,26,14,14,15,19,24,16,16,15,15,18,17,14,9,11,10,4,14,6,12,8,7,13,8,2,15
10042,E01013897,15,15,16,13,6,13,11,10,9,7,7,6,12,10,3,9,8,5,22,16,7,12,10,9,6,37
10043,E01013898,13,9,8,7,10,2,7,3,0,2,9,3,2,5,1,2,6,3,0,1,2,2,5,1,0,14
10044,E01013899,18,7,19,11,9,8,5,3,8,14,3,5,1,5,5,4,0,2,0,5,4,0,4,2,9,15
10045,E01013900,24,9,10,16,18,17,9,7,12,5,11,4,6,7,1,6,5,3,4,6,4,7,3,2,1,24
10046,E01013903,21,19,23,14,14,9,17,16,12,9,5,4,4,6,4,7,9,6,6,8,4,6,7,3,5,26
10047,E01013907,15,14,23,10,6,15,12,13,7,10,12,5,9,11,8,11,13,13,8,14,18,9,10,7,9,22
10048,E01013905,18,17,16,12,12,13,19,7,6,7,8,4,5,7,2,6,4,4,11,10,5,13,4,5,4,6
10049,E01013908,21,14,9,23,15,12,30,15,18,16,10,16,20,19,15,22,19,18,15,20,30,21,16,14,15,42
10050,E01013909,8,17,10,17,16,17,13,12,7,10,10,7,12,13,13,13,15,12,10,8,5,16,8,6,3,14
10051,E01013912,25,23,23,21,15,18,13,15,9,11,12,9,9,4,11,8,8,5,14,16,8,12,13,3,7,15
10052,E01013904,19,4,11,10,5,8,22,14,11,14,13,8,7,6,9,9,8,9,7,4,6,7,8,11,7,20
10053,E01013906,12,19,17,12,15,10,9,6,6,5,7,7,9,5,5,7,6,6,4,4,4,2,3,6,5,29
10054,E01013910,12,16,17,7,9,11,17,9,6,7,9,7,2,4,4,4,5,3,6,2,6,11,12,5,5,16
10055,E01013911,21,13,11,9,10,13,15,9,7,8,11,8,7,4,6,9,10,6,9,11,12,10,10,5,6,19
10056,E01013849,17,14,17,20,26,14,16,10,8,15,12,9,14,12,13,5,11,3,3,7,2,3,4,3,2,2
10057,E01013850,9,13,12,11,5,5,15,15,9,15,10,10,13,7,11,6,23,11,15,15,8,16,8,5,3,8
10058,E01013851,18,15,21,22,17,16,22,19,13,13,12,5,8,8,9,6,6,5,9,7,4,8,6,1,0,8
10059,E01013852,24,16,13,13,10,23,15,8,10,15,9,7,7,11,12,15,13,15,11,12,13,2,4,6,4,11
10060,E01032621,10,19,14,10,7,16,21,6,13,10,19,17,21,22,17,20,27,8,13,13,5,4,3,1,4,22
10061,E01013874,20,12,18,11,15,6,5,9,5,3,4,8,2,2,5,1,1,1,0,1,0,1,0,0,0,2
10062,E01033400,2,9,8,8,3,4,2,5,6,2,2,2,3,5,1,1,0,0,1,1,0,0,0,0,0,5
10063,E01033402,2,1,0,0,0,2,4,4,1,3,0,1,0,1,3,0,1,1,1,1,0,0,0,0,0,3
10064,E01033403,3,2,4,1,4,2,3,2,1,0,4,1,2,2,1,0,0,0,1,0,0,0,0,0,0,2
10065,E01033406,3,1,1,0,4,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
10066,E01033407,2,1,2,3,2,3,1,1,0,1,3,3,2,2,2,0,0,1,1,0,0,0,0,0,0,3
10067,E01013870,8,11,15,10,13,17,18,7,12,12,8,7,5,6,3,10,6,11,10,6,2,1,1,2,1,17
10068,E01013871,23,18,11,20,17,18,16,10,20,7,11,11,12,21,14,11,6,7,9,6,5,7,4,3,4,8
10069,E01013872,12,8,4,13,4,4,4,12,8,14,11,11,8,5,7,7,6,5,5,8,3,4,2,2,1,3
10070,E01013873,10,8,8,5,7,3,5,1,1,3,1,7,1,5,2,2,2,2,1,1,1,4,0,2,1,8
10071,E06000017,494,521,514,560,563,596,639,492,472,481,470,383,370,296,358,351,254,290,275,200,207,150,167,164,121,490
10072,E01013788,33,43,26,32,40,42,37,34,17,31,29,30,22,11,24,15,10,19,15,10,10,5,7,5,8,9
10073,E01013789,35,19,27,40,20,34,31,20,27,18,23,14,13,8,11,19,13,12,8,14,1,5,6,3,5,16
10074,E01013790,24,19,20,22,22,20,29,22,18,25,11,13,12,12,9,8,6,6,4,7,7,10,4,2,6,22
10075,E01013796,11,13,16,16,17,17,23,13,21,23,14,13,15,9,16,7,6,7,7,6,7,6,4,7,3,9
10076,E01013793,26,30,14,31,23,33,25,29,29,18,14,27,13,10,16,19,17,18,13,13,3,6,5,8,3,15
10077,E01013800,15,23,29,14,22,11,25,19,15,23,25,21,23,19,14,23,10,19,23,12,6,6,3,6,4,10
10078,E01013801,24,22,35,29,32,21,29,21,27,25,25,18,22,16,21,12,16,19,16,11,7,10,6,10,8,38
10079,E01013809,22,24,26,33,17,30,20,17,21,18,18,11,22,10,10,6,7,11,11,7,6,1,6,6,5,11
10080,E01013798,9,28,20,16,16,21,17,14,14,18,32,15,22,16,17,21,9,6,5,3,3,5,6,3,1,9
10081,E01013799,24,16,22,24,17,15,7,12,10,11,14,7,7,11,8,8,9,11,7,4,3,1,1,5,5,34
